codigo_inep;codigo_mec;nome_escola_original;nome_escola_cadastro;municipio;ano;data_documento;data_evento;tipo_evento;status_evento;documento_origem;pagina_origem;evidencia;nivel_confianca;observacao
41068998;41068998;TOLEDO NOVO SARANDI, C E EF M;NOVO SARANDI C E CEF M;Toledo;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41140788;41140788;PARANAGUÁ JOSE BONIFÁCIO, C E - EF M PROFIS;JOSE BONIFACIO C EEF M PROFIS;Paranaguá;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41141288;41141288;PARANAGUÁ ZILAH DOS S BATISTA, C E PROFA- EF M P;ZILAH DOS S BATISTA C E PROFAEF M P;Paranaguá;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41366620;41366620;PARANAGUÁ VIDAL VANHONI, C E PROF-EF M;VIDAL VANHONI C E PROFEF M;Paranaguá;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41373375;41373375;MARIA HELENA T. LUCIANO, C E PROF EF M P;MARIA HELENA T LUCIANO C E PROFEF MNP;Pontal do Paraná;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41373936;41373936;GUARATUBA ANIBAL KHURY, E E DEP-EF;ANIBAL KHURY C E DEPE F M P;Guaratuba;2025;2025-10-31;2025-11-17;CONSULTA;CONVOCADA;edital1252025_gsseed_prot249175889_ccm_consulta_publica.pdf;3;Edital nº 125/2025 (p. 3) - Convocação da comunidade escolar para Consulta Pública para o ano letivo de 2026.;CONFIRMADO;Convocação da comunidade escolar para consulta pública nos dias 17-19 nov/2025.
41000978;41000978;MACHADO DE ASSIS, E E E-F;MACHADO DE ASSIS E EEF;Itaúna do Sul;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41001222;41001222;LOANDA LAMARTINE R SOARES, C E DR - EF M;LAMARTINE R SOARES C E DREF M;Loanda;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41007131;41007131;PEROLA NESTOR VICTOR, C E-EF M N PROFIS;NESTOR VICTOR C EEF M N PROFIS;Pérola;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41010132;41010132;JAPURÁ RUI BARBOSA, C E-EF EM PROFIS;RUI BARBOSA C EEF EM PROFIS;Japurá;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41010540;41010540;SANTOS DUMONT, C E-EM N;SANTOS DUMONT C EEF M N;São Tomé;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41016254;41016254;ENGENHEIRO BELTRÃO;ANTONIO VIEIRA C E PEEF M PROF NORMAL;Engenheiro Beltrão;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos). [NOTA: Retificação oficial do Edital 125/2025 (código publicado erroneamente como 41146093) consolidada no Edital 136/2025]."
41020189;41020189;LOBATO OSVALDO ARANHA, E E - EF;OSVALDO ARANHA E EEF;Lobato;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41024281;41024281;MARINGÁ MARCO A PIMENTA, C E-EF M;MARCO A PIMENTA C EEF M;Maringá;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41025636;41025636;APUCARANA FRANCISCO A SOUSA, E E PROF-EF;FRANCISCO A SOUSA E E PROFEF;Apucarana;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41026705;41026705;ARAPONGAS IVANILDE DE NORONHA, C E-EF M PROFID;IVANILDE DE NORONHA C EEF M;Arapongas;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41028279;41028279;SABÁUDIA HERMINIA R. LUPION, CE-EF M PROFIS;HERMINIA R LUPION C EEF M PROFIS;Sabáudia;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41037413;41037413;IVAIPORÃ BENTO MUSSURUNGA, C E - EF M;BENTO MOSSURUNGA C EEF M;Ivaiporã;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41040759;41040759;41040759 CORNÉLIO PROCÓPIO;CARRAO C E CONSEF M;Assaí;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41042670;41042670;ABATIA RUI BARBOSA, C E - E F M PROF;RUI BARBOSA C E EF M N PROFIS;Abatiá;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41051351;41051351;MIGUEL DIAS, C E-EF M PROFIS;MIGUEL DIAS C EEF M PROFIS;Joaquim Távora;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41068998;41068998;TOLEDO NOVO SARANDI, C E EF M;NOVO SARANDI C E CEF M;Toledo;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41070224;41070224;CAFELÂNDIA ALBERTO S DUMONT, C E-EF M N PROFIS;ALBERTO S DUMONT C EEF M N PROFIS;Cafelândia;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41078586;41078586;41078586 FOZ DO IGUAÇU SANTA TEREZINHA DE ITAIPU;ARCANGELO NANDI C EE F M;Santa Terezinha de Itaipu;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41084721;41084721;DOIS VIZINHOS JOSÉ DE ANCHIETA, C E - EF M;JOSE DE ANCHIETA C EEF M;Dois Vizinhos;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41101006;41101006;GUARAPUAVA PALMEIRINHA, C E DO C DE-EF M PROF;PALMEIRINHA C E DO C DEEF M PROF;Guarapuava;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41128915;41128915;CURITIBA DOMINGOS ZANLORENZI, C E - EF M PROFIS;DOMINGOS ZANLORENZI C EEF M PROFIS;Curitiba;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41129989;41129989;CURITIBA IVO ZANLORENZI, E E MONS-EF;IVO ZANLORENZI E E MONSEF;Curitiba;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41130243;41130243;CURITIBA JOSE BUSNARDO, C E - EF M;JOSE BUSNARDO C E EF M;Curitiba;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41130952;41130952;CURITIBA MARIA PEREIRA MARTINS, E E - EF;MARIA P MARTINS E EEF;Curitiba;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41140788;41140788;PARANAGUÁ JOSE BONIFÁCIO, C E - EF M PROFIS;JOSE BONIFACIO C EEF M PROFIS;Paranaguá;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41141288;41141288;PARANAGUÁ ZILAH DOS S BATISTA, C E PROFA-EF M P;ZILAH DOS S BATISTA C E PROFAEF M P;Paranaguá;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41144201;41144201;GUARAPUAVA MARIA DE J P GUIMARÃES, C E PROFA, EF M;MARIA DE J P GUIMARAES C E C PROFAEF M;Guarapuava;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41366620;41366620;PARANAGUÁ VIDAL VANHONI, C E PROF-EF M;VIDAL VANHONI C E PROFEF M;Paranaguá;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41373375;41373375;41373375 PARANAGUÁ PONTAL DO PARANÁ;MARIA HELENA T LUCIANO C E PROFEF MNP;Pontal do Paraná;2025;2025-11-19;2025-11-19;HOMOLOGACAO;HOMOLOGADO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;2;"Edital nº 136/2025 - Anexo I (p. 2) - Homologação oficial do resultado favorável da Consulta Pública para o ano letivo de 2026; vigência a partir de 01/01/2026.";CONFIRMADO;"Adesão a partir de 01/01/2026 (Anexo I: Consulta Pública; Anexo II: Critérios objetivos)."
41024923;41024923;PAIÇANDU IZABEL, C E PRINC-EF-M X;IZABEL C E PRINCEF M;Paiçandu;2025;2025-11-19;2025-11-19;INCLUSAO;INCLUIDO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;3;"Edital nº 136/2025 - Anexo II (p. 3) - Adesão ao Programa CCM por critérios objetivos nos termos da lei estadual; vigência expressa a partir de 01/01/2026.";CONFIRMADO;Anexo II: Critérios objetivos (queda de IDEB e frequência abaixo da média estadual de 88,91%).
41127668;41127668;BENTO MUNHOZ DA ROCHA, C E-EF M PROFIS;BENTO M DA ROCHA NETO C EEF M PROFIS;Curitiba;2025;2025-11-19;2025-11-19;INCLUSAO;INCLUIDO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;3;"Edital nº 136/2025 - Anexo II (p. 3) - Adesão ao Programa CCM por critérios objetivos nos termos da lei estadual; vigência expressa a partir de 01/01/2026.";CONFIRMADO;Anexo II: Critérios objetivos (queda de IDEB e frequência abaixo da média estadual de 88,91%).
41130189;41130189;CURITIBA JOÃO PAULO II, C E-EF M;JOAO PAULO II C EEF M PROFIS;Curitiba;2025;2025-11-19;2025-11-19;INCLUSAO;INCLUIDO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;3;"Edital nº 136/2025 - Anexo II (p. 3) - Adesão ao Programa CCM por critérios objetivos nos termos da lei estadual; vigência expressa a partir de 01/01/2026.";CONFIRMADO;Anexo II: Critérios objetivos (queda de IDEB e frequência abaixo da média estadual de 88,91%).
41167090;41167090;ANDREIA NERES DOS SANTOS, C E PROFA-EFM;ANDREIA NERES DOS SANTOS C E PROFAEFM;Cascavel;2025;2025-11-19;2025-11-19;INCLUSAO;INCLUIDO;edital1362025_gsseed_prot249175889_ccm_consulta_publica_resultado.pdf;3;"Edital nº 136/2025 - Anexo II (p. 3) - Adesão ao Programa CCM por critérios objetivos nos termos da lei estadual; vigência expressa a partir de 01/01/2026.";CONFIRMADO;Anexo II: Critérios objetivos (queda de IDEB e frequência abaixo da média estadual de 88,91%).
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;NAO_INFORMADA;NAO_INFORMADA;OUTRO;PROCESSO_SELETIVO_GERAL;edital442023_gsseed_protocolo203330650_ccm_processo_seletivo.pdf;1;edital442023_gsseed_protocolo203330650_ccm_processo_seletivo.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital442023_gsseed_protocolo203330650_ccm_processo_seletivo.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;NAO_INFORMADA;NAO_INFORMADA;OUTRO;PROCESSO_SELETIVO_GERAL;edital572023_gsseed_protocolo209006375_ccm_processo_seletivo_inscricoes_validadas_retificado.pdf;1;edital572023_gsseed_protocolo209006375_ccm_processo_seletivo_inscricoes_validadas_retificado.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital572023_gsseed_protocolo209006375_ccm_processo_seletivo_inscricoes_validadas_retificado.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;NAO_INFORMADA;NAO_INFORMADA;OUTRO;PROCESSO_SELETIVO_GERAL;edital582023_gsseed_protocolo203330650_ccm_processo_seletivo_retificado.pdf;1;edital582023_gsseed_protocolo203330650_ccm_processo_seletivo_retificado.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital582023_gsseed_protocolo203330650_ccm_processo_seletivo_retificado.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;NAO_INFORMADA;NAO_INFORMADA;OUTRO;PROCESSO_SELETIVO_GERAL;edital762024_gsseed_prot225143666_ccm_resultado_final.pdf;1;edital762024_gsseed_prot225143666_ccm_resultado_final.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital762024_gsseed_prot225143666_ccm_resultado_final.
;;Instituições de Ensino Cívico-Militares (Vagas de Diretores / Monitores);REDE ESTADUAL DO PARANÁ;Estado do Paraná;2024;NAO_INFORMADA;NAO_INFORMADA;OUTRO;PROCESSO_SELETIVO_GERAL;edital902023_gsseed_protocolo203330650_ccm_resultado_aptidao_saude.pdf;1;edital902023_gsseed_protocolo203330650_ccm_resultado_aptidao_saude.pdf (p. 1) - Processo seletivo de gestão/direção militar ou edital normativo de cronograma da rede estadual.;NORMATIVO_GERAL;Edital referente a credenciamento, homologação de saúde ou seleção de militares/diretores. Documento: edital902023_gsseed_protocolo203330650_ccm_resultado_aptidao_saude.
